Participant #,Participant ID,Stimulus squence order,Stimulus type,Stimulus ID,L*,Preceding L*,Hue angle,Patch Chroma value,Eccentricity,Reported,Number of reported,Fixated,Number of fixation per path,Total number of fixations per stimulus,Order of first fixation on the path,Dwell time per patch,Total dwell time per stimulus
015,SH,214,H190LAll,H190LAll_25,All,25,190,1.3,13.3537,FALSE,6,TRUE,1,5,2,128,10.3773
015,SH,214,H190LAll,H190LAll_25,All,25,190,3.925,12.4153,FALSE,6,FALSE,0,5,0,0,10.3773
015,SH,214,H190LAll,H190LAll_25,All,25,190,5.8,9.3208,TRUE,6,FALSE,0,5,0,0,10.3773
015,SH,214,H190LAll,H190LAll_25,All,25,190,6.175,14.1497,TRUE,6,TRUE,4,5,1,935.9,10.3773
015,SH,214,H190LAll,H190LAll_25,All,25,190,6.925,12.7453,TRUE,6,FALSE,0,5,0,0,10.3773
015,SH,214,H190LAll,H190LAll_25,All,25,190,7.3,8.1969,TRUE,6,FALSE,0,5,0,0,10.3773
015,SH,214,H190LAll,H190LAll_25,All,25,190,7.675,10.6327,TRUE,6,FALSE,0,5,0,0,10.3773
015,SH,214,H190LAll,H190LAll_25,All,25,190,8.05,5.0602,TRUE,6,FALSE,0,5,0,0,10.3773
015,SH,182,H190LAll,H190LAll_25,All,25,190,2.425,13.7512,FALSE,4,FALSE,0,1,0,0,12.8647
015,SH,182,H190LAll,H190LAll_25,All,25,190,3.175,12.8995,FALSE,4,FALSE,0,1,0,0,12.8647
015,SH,182,H190LAll,H190LAll_25,All,25,190,4.3,11.1944,FALSE,4,FALSE,0,1,0,0,12.8647
015,SH,182,H190LAll,H190LAll_25,All,25,190,4.675,6.1725,FALSE,4,FALSE,0,1,0,0,12.8647
015,SH,182,H190LAll,H190LAll_25,All,25,190,5.05,13.9211,TRUE,4,TRUE,1,1,1,91.9,12.8647
015,SH,182,H190LAll,H190LAll_25,All,25,190,5.425,7.2842,TRUE,4,FALSE,0,1,0,0,12.8647
015,SH,182,H190LAll,H190LAll_25,All,25,190,9.55,13.6896,TRUE,4,FALSE,0,1,0,0,12.8647
015,SH,182,H190LAll,H190LAll_25,All,25,190,9.925,6.4071,TRUE,4,FALSE,0,1,0,0,12.8647
015,SH,205,H190LAll,H190LAll_50,All,50,190,1.675,8.8628,FALSE,4,FALSE,0,1,0,0,9.5893
015,SH,205,H190LAll,H190LAll_50,All,50,190,2.05,14.7669,FALSE,4,TRUE,1,1,1,124,9.5893
015,SH,205,H190LAll,H190LAll_50,All,50,190,2.8,10.7369,FALSE,4,FALSE,0,1,0,0,9.5893
015,SH,205,H190LAll,H190LAll_50,All,50,190,3.55,12.1768,FALSE,4,FALSE,0,1,0,0,9.5893
015,SH,205,H190LAll,H190LAll_50,All,50,190,6.55,9.9405,TRUE,4,FALSE,0,1,0,0,9.5893
015,SH,205,H190LAll,H190LAll_50,All,50,190,8.425,12.1398,TRUE,4,FALSE,0,1,0,0,9.5893
015,SH,205,H190LAll,H190LAll_50,All,50,190,8.8,6.8105,TRUE,4,FALSE,0,1,0,0,9.5893
015,SH,205,H190LAll,H190LAll_50,All,50,190,9.175,2.6798,TRUE,4,FALSE,0,1,0,0,9.5893
015,SH,35,H210LAll,H210LAll_25,All,25,210,1.3,10.8497,FALSE,4,TRUE,1,2,1,260,8.9181
015,SH,35,H210LAll,H210LAll_25,All,25,210,2.8,12.8401,FALSE,4,FALSE,0,2,0,0,8.9181
015,SH,35,H210LAll,H210LAll_25,All,25,210,3.925,10.6524,FALSE,4,FALSE,0,2,0,0,8.9181
015,SH,35,H210LAll,H210LAll_25,All,25,210,4.675,6.1166,FALSE,4,FALSE,0,2,0,0,8.9181
015,SH,35,H210LAll,H210LAll_25,All,25,210,5.425,4.7003,TRUE,4,FALSE,0,2,0,0,8.9181
015,SH,35,H210LAll,H210LAll_25,All,25,210,6.55,9.2817,TRUE,4,FALSE,0,2,0,0,8.9181
015,SH,35,H210LAll,H210LAll_25,All,25,210,8.425,13.7841,TRUE,4,FALSE,0,2,0,0,8.9181
015,SH,35,H210LAll,H210LAll_25,All,25,210,9.175,11.7755,TRUE,4,TRUE,1,2,2,80,8.9181
015,SH,128,H210LAll,H210LAll_75,All,75,210,2.05,11.6721,FALSE,5,FALSE,0,0,0,0,6.5603
015,SH,128,H210LAll,H210LAll_75,All,75,210,3.175,9.3657,FALSE,5,FALSE,0,0,0,0,6.5603
015,SH,128,H210LAll,H210LAll_75,All,75,210,3.55,3.6146,FALSE,5,FALSE,0,0,0,0,6.5603
015,SH,128,H210LAll,H210LAll_75,All,75,210,5.05,10.8587,TRUE,5,FALSE,0,0,0,0,6.5603
015,SH,128,H210LAll,H210LAll_75,All,75,210,5.8,13.6318,TRUE,5,FALSE,0,0,0,0,6.5603
015,SH,128,H210LAll,H210LAll_75,All,75,210,7.3,12.3672,TRUE,5,FALSE,0,0,0,0,6.5603
015,SH,128,H210LAll,H210LAll_75,All,75,210,7.675,7.3745,TRUE,5,FALSE,0,0,0,0,6.5603
015,SH,128,H210LAll,H210LAll_75,All,75,210,8.8,8.2429,TRUE,5,FALSE,0,0,0,0,6.5603
015,SH,108,H210LAll,H210LAll_25,All,25,210,1.675,3.4795,FALSE,5,FALSE,0,0,0,0,4.0242
015,SH,108,H210LAll,H210LAll_25,All,25,210,2.425,13.2457,FALSE,5,FALSE,0,0,0,0,4.0242
015,SH,108,H210LAll,H210LAll_25,All,25,210,4.3,12.8803,FALSE,5,FALSE,0,0,0,0,4.0242
015,SH,108,H210LAll,H210LAll_25,All,25,210,6.175,16.7147,TRUE,5,FALSE,0,0,0,0,4.0242
015,SH,108,H210LAll,H210LAll_25,All,25,210,6.925,7.3074,TRUE,5,FALSE,0,0,0,0,4.0242
015,SH,108,H210LAll,H210LAll_25,All,25,210,8.05,13.1249,TRUE,5,FALSE,0,0,0,0,4.0242
015,SH,108,H210LAll,H210LAll_25,All,25,210,9.55,8.4298,TRUE,5,FALSE,0,0,0,0,4.0242
015,SH,108,H210LAll,H210LAll_25,All,25,210,9.925,14.9075,TRUE,5,FALSE,0,0,0,0,4.0242
015,SH,215,H230LAll,H230LAll_All,All,All,230,1.675,9.9127,FALSE,6,FALSE,0,0,0,0,7.4794
015,SH,215,H230LAll,H230LAll_All,All,All,230,2.05,9.1787,FALSE,6,FALSE,0,0,0,0,7.4794
015,SH,215,H230LAll,H230LAll_All,All,All,230,5.425,16.338,TRUE,6,FALSE,0,0,0,0,7.4794
015,SH,215,H230LAll,H230LAll_All,All,All,230,5.8,11.3621,TRUE,6,FALSE,0,0,0,0,7.4794
015,SH,215,H230LAll,H230LAll_All,All,All,230,6.55,13.1721,TRUE,6,FALSE,0,0,0,0,7.4794
015,SH,215,H230LAll,H230LAll_All,All,All,230,6.925,4.8658,TRUE,6,FALSE,0,0,0,0,7.4794
015,SH,215,H230LAll,H230LAll_All,All,All,230,7.3,14.1713,TRUE,6,FALSE,0,0,0,0,7.4794
015,SH,215,H230LAll,H230LAll_All,All,All,230,7.675,12.573,TRUE,6,FALSE,0,0,0,0,7.4794
015,SH,121,H230LAll,H230LAll_75,All,75,230,1.3,12.5323,FALSE,4,FALSE,0,1,0,0,8.4041
015,SH,121,H230LAll,H230LAll_75,All,75,230,2.425,7.2369,FALSE,4,FALSE,0,1,0,0,8.4041
015,SH,121,H230LAll,H230LAll_75,All,75,230,2.8,5.32,FALSE,4,FALSE,0,1,0,0,8.4041
015,SH,121,H230LAll,H230LAll_75,All,75,230,3.55,12.4813,FALSE,4,FALSE,0,1,0,0,8.4041
015,SH,121,H230LAll,H230LAll_75,All,75,230,3.925,17.7934,TRUE,4,TRUE,1,1,1,52,8.4041
015,SH,121,H230LAll,H230LAll_75,All,75,230,5.05,15.8674,TRUE,4,FALSE,0,1,0,0,8.4041
015,SH,121,H230LAll,H230LAll_75,All,75,230,8.05,7.2959,TRUE,4,FALSE,0,1,0,0,8.4041
015,SH,121,H230LAll,H230LAll_75,All,75,230,9.925,6.1062,TRUE,4,FALSE,0,1,0,0,8.4041
015,SH,106,H230LAll,H230LAll_25,All,25,230,3.175,10.2787,FALSE,7,FALSE,0,0,0,0,4.9828
015,SH,106,H230LAll,H230LAll_25,All,25,230,4.3,10.9028,TRUE,7,FALSE,0,0,0,0,4.9828
015,SH,106,H230LAll,H230LAll_25,All,25,230,4.675,12.4802,TRUE,7,FALSE,0,0,0,0,4.9828
015,SH,106,H230LAll,H230LAll_25,All,25,230,6.175,13.4592,TRUE,7,FALSE,0,0,0,0,4.9828
015,SH,106,H230LAll,H230LAll_25,All,25,230,8.425,0.81479,TRUE,7,FALSE,0,0,0,0,4.9828
015,SH,106,H230LAll,H230LAll_25,All,25,230,8.8,9.136,TRUE,7,FALSE,0,0,0,0,4.9828
015,SH,106,H230LAll,H230LAll_25,All,25,230,9.175,9.6674,TRUE,7,FALSE,0,0,0,0,4.9828
015,SH,106,H230LAll,H230LAll_25,All,25,230,9.55,9.6058,TRUE,7,FALSE,0,0,0,0,4.9828
015,SH,208,H250LAll,H250LAll_50,All,50,250,1.3,15.942,FALSE,4,FALSE,0,2,0,0,5.5526
015,SH,208,H250LAll,H250LAll_50,All,50,250,2.05,11.4204,FALSE,4,FALSE,0,2,0,0,5.5526
015,SH,208,H250LAll,H250LAll_50,All,50,250,3.175,10.8663,FALSE,4,FALSE,0,2,0,0,5.5526
015,SH,208,H250LAll,H250LAll_50,All,50,250,3.925,7.0461,FALSE,4,FALSE,0,2,0,0,5.5526
015,SH,208,H250LAll,H250LAll_50,All,50,250,7.3,10.0787,TRUE,4,FALSE,0,2,0,0,5.5526
015,SH,208,H250LAll,H250LAll_50,All,50,250,7.675,9.9752,TRUE,4,FALSE,0,2,0,0,5.5526
015,SH,208,H250LAll,H250LAll_50,All,50,250,9.175,7.5959,TRUE,4,TRUE,2,2,1,183.9,5.5526
015,SH,208,H250LAll,H250LAll_50,All,50,250,9.55,8.6505,TRUE,4,FALSE,0,2,0,0,5.5526
015,SH,198,H250LAll,H250LAll_All,All,All,250,1.675,15.2281,FALSE,5,TRUE,1,2,2,92,5.6314
015,SH,198,H250LAll,H250LAll_All,All,All,250,2.425,13.409,FALSE,5,FALSE,0,2,0,0,5.6314
015,SH,198,H250LAll,H250LAll_All,All,All,250,4.675,15.8159,FALSE,5,FALSE,0,2,0,0,5.6314
015,SH,198,H250LAll,H250LAll_All,All,All,250,5.05,9.077,TRUE,5,TRUE,1,2,1,376.1,5.6314
015,SH,198,H250LAll,H250LAll_All,All,All,250,5.425,7.1098,TRUE,5,FALSE,0,2,0,0,5.6314
015,SH,198,H250LAll,H250LAll_All,All,All,250,8.05,9.8625,TRUE,5,FALSE,0,2,0,0,5.6314
015,SH,198,H250LAll,H250LAll_All,All,All,250,8.8,13.8346,TRUE,5,FALSE,0,2,0,0,5.6314
015,SH,198,H250LAll,H250LAll_All,All,All,250,9.925,10.1878,TRUE,5,FALSE,0,2,0,0,5.6314
015,SH,74,H250LAll,H250LAll_50,All,50,250,2.8,4.0929,FALSE,7,TRUE,1,2,1,384,10.6824
015,SH,74,H250LAll,H250LAll_50,All,50,250,3.55,9.3237,TRUE,7,FALSE,0,2,0,0,10.6824
015,SH,74,H250LAll,H250LAll_50,All,50,250,4.3,11.208,TRUE,7,FALSE,0,2,0,0,10.6824
015,SH,74,H250LAll,H250LAll_50,All,50,250,5.8,12.8786,TRUE,7,FALSE,0,2,0,0,10.6824
015,SH,74,H250LAll,H250LAll_50,All,50,250,6.175,12.0776,TRUE,7,FALSE,0,2,0,0,10.6824
015,SH,74,H250LAll,H250LAll_50,All,50,250,6.55,5.8392,TRUE,7,FALSE,0,2,0,0,10.6824
015,SH,74,H250LAll,H250LAll_50,All,50,250,6.925,7.1419,TRUE,7,TRUE,1,2,2,60,10.6824
015,SH,74,H250LAll,H250LAll_50,All,50,250,8.425,12.179,TRUE,7,FALSE,0,2,0,0,10.6824
015,SH,104,H270LAll,H270LAll_All,All,All,270,1.3,14.7632,FALSE,5,FALSE,0,2,0,0,4.3561
015,SH,104,H270LAll,H270LAll_All,All,All,270,1.675,10.6062,FALSE,5,FALSE,0,2,0,0,4.3561
015,SH,104,H270LAll,H270LAll_All,All,All,270,2.8,10.5487,FALSE,5,FALSE,0,2,0,0,4.3561
015,SH,104,H270LAll,H270LAll_All,All,All,270,3.175,3.247,TRUE,5,TRUE,1,2,2,64,4.3561
015,SH,104,H270LAll,H270LAll_All,All,All,270,3.55,5.7399,TRUE,5,FALSE,0,2,0,0,4.3561
015,SH,104,H270LAll,H270LAll_All,All,All,270,4.3,11.9321,TRUE,5,FALSE,0,2,0,0,4.3561
015,SH,104,H270LAll,H270LAll_All,All,All,270,5.425,7.2581,TRUE,5,TRUE,1,2,1,52,4.3561
015,SH,104,H270LAll,H270LAll_All,All,All,270,6.55,7.3293,TRUE,5,FALSE,0,2,0,0,4.3561
015,SH,67,H270LAll,H270LAll_All,All,All,270,2.05,9.1388,FALSE,6,FALSE,0,1,0,0,6.3612
015,SH,67,H270LAll,H270LAll_All,All,All,270,3.925,6.4995,FALSE,6,TRUE,1,1,1,96,6.3612
015,SH,67,H270LAll,H270LAll_All,All,All,270,5.05,10.5665,TRUE,6,FALSE,0,1,0,0,6.3612
015,SH,67,H270LAll,H270LAll_All,All,All,270,5.8,10.475,TRUE,6,FALSE,0,1,0,0,6.3612
015,SH,67,H270LAll,H270LAll_All,All,All,270,6.175,8.2826,TRUE,6,FALSE,0,1,0,0,6.3612
015,SH,67,H270LAll,H270LAll_All,All,All,270,6.925,2.5375,TRUE,6,FALSE,0,1,0,0,6.3612
015,SH,67,H270LAll,H270LAll_All,All,All,270,7.675,12.4067,TRUE,6,FALSE,0,1,0,0,6.3612
015,SH,67,H270LAll,H270LAll_All,All,All,270,8.05,12.8369,TRUE,6,FALSE,0,1,0,0,6.3612
015,SH,191,H270LAll,H270LAll_75,All,75,270,2.425,5.844,FALSE,7,FALSE,0,6,0,0,8.2847
015,SH,191,H270LAll,H270LAll_75,All,75,270,4.675,13.8478,TRUE,7,TRUE,1,6,2,136,8.2847
015,SH,191,H270LAll,H270LAll_75,All,75,270,7.3,13.1759,TRUE,7,TRUE,1,6,3,196,8.2847
015,SH,191,H270LAll,H270LAll_75,All,75,270,8.425,5.2229,TRUE,7,FALSE,0,6,0,0,8.2847
015,SH,191,H270LAll,H270LAll_75,All,75,270,8.8,7.2805,TRUE,7,TRUE,4,6,1,944,8.2847
015,SH,191,H270LAll,H270LAll_75,All,75,270,9.175,0.85227,TRUE,7,FALSE,0,6,0,0,8.2847
015,SH,191,H270LAll,H270LAll_75,All,75,270,9.55,8.919,TRUE,7,FALSE,0,6,0,0,8.2847
015,SH,191,H270LAll,H270LAll_75,All,75,270,9.925,8.7939,TRUE,7,FALSE,0,6,0,0,8.2847
015,SH,173,H290LAll,H290LAll_75,All,75,290,2.425,1.3289,FALSE,4,FALSE,0,2,0,0,7.1625
015,SH,173,H290LAll,H290LAll_75,All,75,290,3.55,12.1186,FALSE,4,FALSE,0,2,0,0,7.1625
015,SH,173,H290LAll,H290LAll_75,All,75,290,4.675,12.7375,FALSE,4,FALSE,0,2,0,0,7.1625
015,SH,173,H290LAll,H290LAll_75,All,75,290,5.05,4.855,FALSE,4,FALSE,0,2,0,0,7.1625
015,SH,173,H290LAll,H290LAll_75,All,75,290,6.175,16.3212,TRUE,4,FALSE,0,2,0,0,7.1625
015,SH,173,H290LAll,H290LAll_75,All,75,290,7.675,10.5295,TRUE,4,FALSE,0,2,0,0,7.1625
015,SH,173,H290LAll,H290LAll_75,All,75,290,8.425,12.6962,TRUE,4,FALSE,0,2,0,0,7.1625
015,SH,173,H290LAll,H290LAll_75,All,75,290,9.55,10.0414,TRUE,4,TRUE,2,2,1,592,7.1625
015,SH,160,H290LAll,H290LAll_25,All,25,290,1.3,13.4956,FALSE,5,FALSE,0,0,0,0,4.5535
015,SH,160,H290LAll,H290LAll_25,All,25,290,2.8,8.3214,FALSE,5,FALSE,0,0,0,0,4.5535
015,SH,160,H290LAll,H290LAll_25,All,25,290,3.175,17.4237,FALSE,5,FALSE,0,0,0,0,4.5535
015,SH,160,H290LAll,H290LAll_25,All,25,290,5.425,1.0406,TRUE,5,FALSE,0,0,0,0,4.5535
015,SH,160,H290LAll,H290LAll_25,All,25,290,5.8,3.5819,TRUE,5,FALSE,0,0,0,0,4.5535
015,SH,160,H290LAll,H290LAll_25,All,25,290,8.8,5.3479,TRUE,5,FALSE,0,0,0,0,4.5535
015,SH,160,H290LAll,H290LAll_25,All,25,290,9.175,3.9001,TRUE,5,FALSE,0,0,0,0,4.5535
015,SH,160,H290LAll,H290LAll_25,All,25,290,9.925,7.3696,TRUE,5,FALSE,0,0,0,0,4.5535
015,SH,82,H290LAll,H290LAll_25,All,25,290,1.675,11.3505,FALSE,4,FALSE,0,0,0,0,5.6297
015,SH,82,H290LAll,H290LAll_25,All,25,290,2.05,15.1104,FALSE,4,FALSE,0,0,0,0,5.6297
015,SH,82,H290LAll,H290LAll_25,All,25,290,3.925,17.2166,FALSE,4,FALSE,0,0,0,0,5.6297
015,SH,82,H290LAll,H290LAll_25,All,25,290,4.3,8.9343,FALSE,4,FALSE,0,0,0,0,5.6297
015,SH,82,H290LAll,H290LAll_25,All,25,290,6.55,2.3212,TRUE,4,FALSE,0,0,0,0,5.6297
015,SH,82,H290LAll,H290LAll_25,All,25,290,6.925,8.1747,TRUE,4,FALSE,0,0,0,0,5.6297
015,SH,82,H290LAll,H290LAll_25,All,25,290,7.3,7.2672,TRUE,4,FALSE,0,0,0,0,5.6297
015,SH,82,H290LAll,H290LAll_25,All,25,290,8.05,8.9711,TRUE,4,FALSE,0,0,0,0,5.6297
015,SH,30,H310LAll,H310LAll_75,All,75,310,1.3,10.8802,FALSE,3,FALSE,0,2,0,0,14.4767
015,SH,30,H310LAll,H310LAll_75,All,75,310,2.05,11.6875,FALSE,3,TRUE,1,2,2,315.9,14.4767
015,SH,30,H310LAll,H310LAll_75,All,75,310,2.8,9.3492,FALSE,3,TRUE,1,2,1,387.9,14.4767
015,SH,30,H310LAll,H310LAll_75,All,75,310,3.925,11.9102,FALSE,3,FALSE,0,2,0,0,14.4767
015,SH,30,H310LAll,H310LAll_75,All,75,310,6.175,10.7604,FALSE,3,FALSE,0,2,0,0,14.4767
015,SH,30,H310LAll,H310LAll_75,All,75,310,6.925,9.2719,TRUE,3,FALSE,0,2,0,0,14.4767
015,SH,30,H310LAll,H310LAll_75,All,75,310,8.425,12.7266,TRUE,3,FALSE,0,2,0,0,14.4767
015,SH,30,H310LAll,H310LAll_75,All,75,310,9.175,7.1855,TRUE,3,FALSE,0,2,0,0,14.4767
015,SH,158,H310LAll,H310LAll_75,All,75,310,2.425,10.9262,FALSE,5,FALSE,0,2,0,0,7.5353
015,SH,158,H310LAll,H310LAll_75,All,75,310,4.3,14.688,FALSE,5,FALSE,0,2,0,0,7.5353
015,SH,158,H310LAll,H310LAll_75,All,75,310,4.675,11.2603,FALSE,5,TRUE,1,2,2,140,7.5353
015,SH,158,H310LAll,H310LAll_75,All,75,310,5.05,8.2992,TRUE,5,FALSE,0,2,0,0,7.5353
015,SH,158,H310LAll,H310LAll_75,All,75,310,5.425,3.1288,TRUE,5,FALSE,0,2,0,0,7.5353
015,SH,158,H310LAll,H310LAll_75,All,75,310,5.8,9.7769,TRUE,5,FALSE,0,2,0,0,7.5353
015,SH,158,H310LAll,H310LAll_75,All,75,310,7.3,12.1551,TRUE,5,TRUE,1,2,1,427.9,7.5353
015,SH,158,H310LAll,H310LAll_75,All,75,310,9.925,13.4278,TRUE,5,FALSE,0,2,0,0,7.5353
015,SH,22,H310LAll,H310LAll_25,All,25,310,1.675,16.7991,FALSE,5,FALSE,0,1,0,0,9.606
015,SH,22,H310LAll,H310LAll_25,All,25,310,3.175,3.8474,FALSE,5,FALSE,0,1,0,0,9.606
015,SH,22,H310LAll,H310LAll_25,All,25,310,3.55,8.9047,FALSE,5,TRUE,1,1,1,384,9.606
015,SH,22,H310LAll,H310LAll_25,All,25,310,6.55,5.1011,TRUE,5,FALSE,0,1,0,0,9.606
015,SH,22,H310LAll,H310LAll_25,All,25,310,7.675,12.4026,TRUE,5,FALSE,0,1,0,0,9.606
015,SH,22,H310LAll,H310LAll_25,All,25,310,8.05,12.8507,TRUE,5,FALSE,0,1,0,0,9.606
015,SH,22,H310LAll,H310LAll_25,All,25,310,8.8,13.4491,TRUE,5,FALSE,0,1,0,0,9.606
015,SH,22,H310LAll,H310LAll_25,All,25,310,9.55,12.7428,TRUE,5,FALSE,0,1,0,0,9.606
015,SH,92,H330LAll,H330LAll_All,All,All,330,2.425,4.9589,FALSE,6,FALSE,0,2,0,0,7.8741
015,SH,92,H330LAll,H330LAll_All,All,All,330,2.8,14.0641,FALSE,6,FALSE,0,2,0,0,7.8741
015,SH,92,H330LAll,H330LAll_All,All,All,330,3.55,9.6992,TRUE,6,TRUE,2,2,1,311.9,7.8741
015,SH,92,H330LAll,H330LAll_All,All,All,330,4.3,13.6518,TRUE,6,FALSE,0,2,0,0,7.8741
015,SH,92,H330LAll,H330LAll_All,All,All,330,6.55,4.2721,TRUE,6,FALSE,0,2,0,0,7.8741
015,SH,92,H330LAll,H330LAll_All,All,All,330,6.925,11.8914,TRUE,6,FALSE,0,2,0,0,7.8741
015,SH,92,H330LAll,H330LAll_All,All,All,330,7.3,11.5365,TRUE,6,FALSE,0,2,0,0,7.8741
015,SH,92,H330LAll,H330LAll_All,All,All,330,8.05,9.0856,TRUE,6,FALSE,0,2,0,0,7.8741
015,SH,84,H330LAll,H330LAll_75,All,75,330,1.3,10.8,FALSE,3,FALSE,0,2,0,0,7.9926
015,SH,84,H330LAll,H330LAll_75,All,75,330,2.05,11.7405,FALSE,3,FALSE,0,2,0,0,7.9926
015,SH,84,H330LAll,H330LAll_75,All,75,330,3.175,2.7699,FALSE,3,FALSE,0,2,0,0,7.9926
015,SH,84,H330LAll,H330LAll_75,All,75,330,3.925,3.1453,FALSE,3,FALSE,0,2,0,0,7.9926
015,SH,84,H330LAll,H330LAll_75,All,75,330,5.05,7.8692,FALSE,3,TRUE,1,2,1,52,7.9926
015,SH,84,H330LAll,H330LAll_75,All,75,330,6.175,12.5651,TRUE,3,FALSE,0,2,0,0,7.9926
015,SH,84,H330LAll,H330LAll_75,All,75,330,9.175,11.681,TRUE,3,TRUE,1,2,2,136,7.9926
015,SH,84,H330LAll,H330LAll_75,All,75,330,9.55,13.9733,TRUE,3,FALSE,0,2,0,0,7.9926
015,SH,167,H330LAll,H330LAll_25,All,25,330,1.675,13.4217,FALSE,5,FALSE,0,2,0,0,9.1437
015,SH,167,H330LAll,H330LAll_25,All,25,330,4.675,6.4506,FALSE,5,FALSE,0,2,0,0,9.1437
015,SH,167,H330LAll,H330LAll_25,All,25,330,5.425,10.6581,FALSE,5,TRUE,2,2,1,184.1,9.1437
015,SH,167,H330LAll,H330LAll_25,All,25,330,5.8,11.9834,TRUE,5,FALSE,0,2,0,0,9.1437
015,SH,167,H330LAll,H330LAll_25,All,25,330,7.675,3.5551,TRUE,5,FALSE,0,2,0,0,9.1437
015,SH,167,H330LAll,H330LAll_25,All,25,330,8.425,11.3504,TRUE,5,FALSE,0,2,0,0,9.1437
015,SH,167,H330LAll,H330LAll_25,All,25,330,8.8,13.0627,TRUE,5,FALSE,0,2,0,0,9.1437
015,SH,167,H330LAll,H330LAll_25,All,25,330,9.925,6.6123,TRUE,5,FALSE,0,2,0,0,9.1437
015,SH,197,H350LAll,H350LAll_All,All,All,350,2.05,16.7296,FALSE,6,FALSE,0,0,0,0,10.3807
015,SH,197,H350LAll,H350LAll_All,All,All,350,3.925,7.4203,FALSE,6,FALSE,0,0,0,0,10.3807
015,SH,197,H350LAll,H350LAll_All,All,All,350,6.175,12.9818,TRUE,6,FALSE,0,0,0,0,10.3807
015,SH,197,H350LAll,H350LAll_All,All,All,350,6.55,12.1987,TRUE,6,FALSE,0,0,0,0,10.3807
015,SH,197,H350LAll,H350LAll_All,All,All,350,7.3,11.5289,TRUE,6,FALSE,0,0,0,0,10.3807
015,SH,197,H350LAll,H350LAll_All,All,All,350,7.675,14.7729,TRUE,6,FALSE,0,0,0,0,10.3807
015,SH,197,H350LAll,H350LAll_All,All,All,350,8.05,1.2688,TRUE,6,FALSE,0,0,0,0,10.3807
015,SH,197,H350LAll,H350LAll_All,All,All,350,9.925,15.0281,TRUE,6,FALSE,0,0,0,0,10.3807
015,SH,124,H350LAll,H350LAll_75,All,75,350,1.675,11.3827,FALSE,4,FALSE,0,1,0,0,7.5717
015,SH,124,H350LAll,H350LAll_75,All,75,350,2.8,11.0526,FALSE,4,FALSE,0,1,0,0,7.5717
015,SH,124,H350LAll,H350LAll_75,All,75,350,3.55,10.2877,FALSE,4,FALSE,0,1,0,0,7.5717
015,SH,124,H350LAll,H350LAll_75,All,75,350,4.3,11.4378,FALSE,4,TRUE,1,1,1,152,7.5717
015,SH,124,H350LAll,H350LAll_75,All,75,350,5.425,6.2921,TRUE,4,FALSE,0,1,0,0,7.5717
015,SH,124,H350LAll,H350LAll_75,All,75,350,8.425,13.129,TRUE,4,FALSE,0,1,0,0,7.5717
015,SH,124,H350LAll,H350LAll_75,All,75,350,9.175,11.2733,TRUE,4,FALSE,0,1,0,0,7.5717
015,SH,124,H350LAll,H350LAll_75,All,75,350,9.55,8.0009,TRUE,4,FALSE,0,1,0,0,7.5717
015,SH,86,H350LAll,H350LAll_25,All,25,350,1.3,11.6792,FALSE,5,FALSE,0,0,0,0,9.049
015,SH,86,H350LAll,H350LAll_25,All,25,350,2.425,5.472,FALSE,5,FALSE,0,0,0,0,9.049
015,SH,86,H350LAll,H350LAll_25,All,25,350,3.175,5.1319,FALSE,5,FALSE,0,0,0,0,9.049
015,SH,86,H350LAll,H350LAll_25,All,25,350,4.675,8.3261,TRUE,5,FALSE,0,0,0,0,9.049
015,SH,86,H350LAll,H350LAll_25,All,25,350,5.05,10.3553,TRUE,5,FALSE,0,0,0,0,9.049
015,SH,86,H350LAll,H350LAll_25,All,25,350,5.8,11.4672,TRUE,5,FALSE,0,0,0,0,9.049
015,SH,86,H350LAll,H350LAll_25,All,25,350,6.925,13.4698,TRUE,5,FALSE,0,0,0,0,9.049
015,SH,86,H350LAll,H350LAll_25,All,25,350,8.8,7.9307,TRUE,5,FALSE,0,0,0,0,9.049
015,SH,168,H10L50,H10L50_All,50,All,10,3.55,17.2077,FALSE,6,FALSE,0,2,0,0,7.0354
015,SH,168,H10L50,H10L50_All,50,All,10,5.05,7.8044,FALSE,6,FALSE,0,2,0,0,7.0354
015,SH,168,H10L50,H10L50_All,50,All,10,5.425,7.0451,TRUE,6,FALSE,0,2,0,0,7.0354
015,SH,168,H10L50,H10L50_All,50,All,10,5.8,8.9028,TRUE,6,FALSE,0,2,0,0,7.0354
015,SH,168,H10L50,H10L50_All,50,All,10,6.175,11.5363,TRUE,6,TRUE,1,2,2,64,7.0354
015,SH,168,H10L50,H10L50_All,50,All,10,6.925,7.6564,TRUE,6,TRUE,1,2,1,107.9,7.0354
015,SH,168,H10L50,H10L50_All,50,All,10,7.675,12.4543,TRUE,6,FALSE,0,2,0,0,7.0354
015,SH,168,H10L50,H10L50_All,50,All,10,8.8,8.8333,TRUE,6,FALSE,0,2,0,0,7.0354
015,SH,12,H10L50,H10L50_50,50,50,10,1.3,10.798,FALSE,5,FALSE,0,4,0,0,7.1138
015,SH,12,H10L50,H10L50_50,50,50,10,1.675,13.5681,FALSE,5,FALSE,0,4,0,0,7.1138
015,SH,12,H10L50,H10L50_50,50,50,10,2.8,7.4876,FALSE,5,FALSE,0,4,0,0,7.1138
