Participant #,Participant ID,Stimulus squence order,Stimulus type,Stimulus ID,L*,Preceding L*,Hue angle,Patch Chroma value,Eccentricity,Location Angle,Reported,Number of reported,Fixated,Number of fixation per path,Total number of fixations per stimulus,Order of first fixation on the path,Distance between fixation and path,Angle between fixation and path,Dwell time per patch,Total dwell time per stimulus
011,SK,103,H150LAll,H150LAll_75,All,75,150,6.925,8.8111,8.2594,TRUE,7,TRUE,5,24,5,1.1335,293.334,739.87,8.8519
011,SK,103,H150LAll,H150LAll_75,All,75,150,8.8,13.7941,142.6813,TRUE,7,TRUE,2,24,2,1.2864,91.8183,300,8.8519
011,SK,103,H150LAll,H150LAll_75,All,75,150,9.175,13.4531,68.2479,TRUE,7,TRUE,2,24,7,3.1235,345.2374,631.89,8.8519
011,SK,103,H150LAll,H150LAll_75,All,75,150,9.55,11.984,126.922,TRUE,7,TRUE,3,24,6,1.7076,335.2727,831.93,8.8519
011,SK,9,H150LAll,H150LAll_50,All,50,150,1.3,10.2621,263.984,FALSE,0,FALSE,0,5,0,4.053,62.4027,0,3.6581
011,SK,9,H150LAll,H150LAll_50,All,50,150,2.8,4.8003,292.7171,FALSE,0,FALSE,0,5,0,5.3013,286.5514,0,3.6581
011,SK,9,H150LAll,H150LAll_50,All,50,150,3.175,8.7625,213.0408,FALSE,0,TRUE,2,5,3,3.0339,70.3462,640.02,3.6581
011,SK,9,H150LAll,H150LAll_50,All,50,150,5.05,10.6917,204.9508,FALSE,0,TRUE,2,5,1,0.70725,223.8309,259.87,3.6581
011,SK,9,H150LAll,H150LAll_50,All,50,150,6.175,14.4854,304.4332,FALSE,0,FALSE,0,5,0,4.8777,232.6507,0,3.6581
011,SK,9,H150LAll,H150LAll_50,All,50,150,7.3,9.2481,346.1989,FALSE,0,FALSE,0,5,0,6.2936,28.8922,0,3.6581
011,SK,9,H150LAll,H150LAll_50,All,50,150,7.675,12.0625,7.0523,FALSE,0,FALSE,0,5,0,6.3537,317.0826,0,3.6581
011,SK,9,H150LAll,H150LAll_50,All,50,150,8.425,9.9734,29.4198,FALSE,0,TRUE,1,5,2,2.8456,355.4752,232.01,3.6581
011,SK,209,H170LAll,H170LAll_All,All,All,170,1.675,11.3613,290.8247,FALSE,3,FALSE,0,10,0,3.9331,218.892,0,5.7956
011,SK,209,H170LAll,H170LAll_All,All,All,170,2.425,12.9293,2.2176,FALSE,3,FALSE,0,10,0,3.9605,178.5236,0,5.7956
011,SK,209,H170LAll,H170LAll_All,All,All,170,3.175,12.2274,132.9786,FALSE,3,FALSE,0,10,0,5.2049,264.8259,0,5.7956
011,SK,209,H170LAll,H170LAll_All,All,All,170,4.3,12.9225,151.2265,FALSE,3,FALSE,0,10,0,3.8411,140.3893,0,5.7956
011,SK,209,H170LAll,H170LAll_All,All,All,170,6.925,8.9659,162.7377,FALSE,3,TRUE,2,10,2,0.70371,119.5388,244,5.7956
011,SK,209,H170LAll,H170LAll_All,All,All,170,7.675,6.8685,151.4112,TRUE,3,TRUE,4,10,4,1.5344,346.1486,1099.93,5.7956
011,SK,209,H170LAll,H170LAll_All,All,All,170,9.175,2.4548,50.2471,TRUE,3,TRUE,3,10,1,1.7623,331.6543,1087.86,5.7956
011,SK,209,H170LAll,H170LAll_All,All,All,170,9.55,11.6273,92.9176,TRUE,3,TRUE,1,10,3,2.9066,355.5704,175.87,5.7956
011,SK,79,H170LAll,H170LAll_75,All,75,170,1.3,8.1163,210.0913,FALSE,6,TRUE,1,37,4,2.6632,256.7092,232.01,9.0343
011,SK,79,H170LAll,H170LAll_75,All,75,170,2.05,11.7228,317.2418,FALSE,6,TRUE,7,37,3,0.85739,128.2338,955.6,9.0343
011,SK,79,H170LAll,H170LAll_75,All,75,170,2.8,7.4941,232.6507,TRUE,6,TRUE,5,37,6,1.3477,122.0054,1155.59,9.0343
011,SK,79,H170LAll,H170LAll_75,All,75,170,6.175,11.0138,349.7891,TRUE,6,TRUE,1,37,8,1.5735,272.9737,172.01,9.0343
011,SK,79,H170LAll,H170LAll_75,All,75,170,6.55,3.9022,13.3487,TRUE,6,TRUE,7,37,2,0.14717,33.6901,1723.65,9.0343
011,SK,79,H170LAll,H170LAll_75,All,75,170,8.05,4.9501,33.5602,TRUE,6,TRUE,9,37,1,0.91017,109.6538,2127.54,9.0343
011,SK,79,H170LAll,H170LAll_75,All,75,170,8.425,6.6772,66.5226,TRUE,6,TRUE,6,37,5,1.0741,128.8298,1063.72,9.0343
011,SK,79,H170LAll,H170LAll_75,All,75,170,9.925,13.4991,129.4174,TRUE,6,TRUE,1,37,7,1.2397,327.0948,344.01,9.0343
011,SK,192,H170LAll,H170LAll_All,All,All,170,3.55,15.7146,272.7534,FALSE,2,FALSE,0,26,0,10.2655,211.2568,0,8.8847
011,SK,192,H170LAll,H170LAll_All,All,All,170,3.925,12.3203,217.2419,FALSE,2,FALSE,0,26,0,1.394,72.0956,0,8.8847
011,SK,192,H170LAll,H170LAll_All,All,All,170,4.675,10.9265,249.1859,FALSE,2,TRUE,2,26,4,3.1389,233.7261,487.88,8.8847
011,SK,192,H170LAll,H170LAll_All,All,All,170,5.05,9.017,318.1798,FALSE,2,TRUE,1,26,3,2.5718,215.9605,159.96,8.8847
011,SK,192,H170LAll,H170LAll_All,All,All,170,5.425,10.5931,255.6447,FALSE,2,FALSE,0,26,0,6.2798,197.7872,0,8.8847
011,SK,192,H170LAll,H170LAll_All,All,All,170,5.8,4.4449,197.1433,FALSE,2,TRUE,5,26,1,0.30612,0,1455.7,8.8847
011,SK,192,H170LAll,H170LAll_All,All,All,170,7.3,7.2014,359.1959,TRUE,2,TRUE,17,26,2,0.2922,12.0948,2875.65,8.8847
011,SK,192,H170LAll,H170LAll_All,All,All,170,8.8,11.6338,117.146,TRUE,2,TRUE,1,26,5,0.80864,137.0454,164,8.8847
011,SK,214,H190LAll,H190LAll_25,All,25,190,1.3,11.075,268.171,FALSE,5,FALSE,0,12,0,11.7637,124.6826,0,5.637
011,SK,214,H190LAll,H190LAll_25,All,25,190,2.8,5.0433,320.6246,FALSE,5,TRUE,4,12,5,1.9041,107.4639,723.76,5.637
011,SK,214,H190LAll,H190LAll_25,All,25,190,4.3,5.1823,236.0527,FALSE,5,FALSE,0,12,0,5.586,68.1208,0,5.637
011,SK,214,H190LAll,H190LAll_25,All,25,190,4.675,11.614,353.5631,TRUE,5,FALSE,0,12,0,4.5251,131.5262,0,5.637
011,SK,214,H190LAll,H190LAll_25,All,25,190,7.675,8.0097,13.4486,TRUE,5,TRUE,3,12,3,1.9388,143.1301,564.07,5.637
011,SK,214,H190LAll,H190LAll_25,All,25,190,8.05,12.5482,133.5639,TRUE,5,TRUE,3,12,4,0.9594,150.7086,392.03,5.637
011,SK,214,H190LAll,H190LAll_25,All,25,190,9.55,7.6563,30.1695,TRUE,5,TRUE,1,12,2,1.722,185.4403,292.01,5.637
011,SK,214,H190LAll,H190LAll_25,All,25,190,9.925,12.149,70.9641,TRUE,5,TRUE,1,12,1,1.8174,65.4495,80,5.637
011,SK,182,H190LAll,H190LAll_25,All,25,190,2.05,4.3969,309.7409,FALSE,3,TRUE,2,22,1,2.827,4.9697,344.07,9.0243
011,SK,182,H190LAll,H190LAll_25,All,25,190,3.175,13.5209,301.4829,FALSE,3,FALSE,0,22,0,5.7463,34.8753,0,9.0243
011,SK,182,H190LAll,H190LAll_25,All,25,190,3.55,2.975,261.3475,FALSE,3,TRUE,4,22,4,0.95636,309.8056,656.02,9.0243
011,SK,182,H190LAll,H190LAll_25,All,25,190,6.55,10.4454,325.3555,FALSE,3,TRUE,2,22,3,2.7897,101.3921,388.01,9.0243
011,SK,182,H190LAll,H190LAll_25,All,25,190,6.925,8.2091,214.8753,FALSE,3,TRUE,14,22,2,1.2531,52.9435,2483.14,9.0243
011,SK,182,H190LAll,H190LAll_25,All,25,190,7.3,13.0843,330.2221,TRUE,3,FALSE,0,22,0,4.2594,341.5651,0,9.0243
011,SK,182,H190LAll,H190LAll_25,All,25,190,8.425,16.2163,210.9638,TRUE,3,FALSE,0,22,0,8.3567,16.3106,0,9.0243
011,SK,182,H190LAll,H190LAll_25,All,25,190,9.175,14.611,141.9683,TRUE,3,FALSE,0,22,0,11.6601,33.9404,0,9.0243
011,SK,205,H190LAll,H190LAll_50,All,50,190,1.675,8.099,224.7295,FALSE,2,FALSE,0,11,0,6.4792,75.9638,0,4.9778
011,SK,205,H190LAll,H190LAll_50,All,50,190,2.425,15.2823,210.794,FALSE,2,TRUE,1,11,1,2.6139,250.8577,208,4.9778
011,SK,205,H190LAll,H190LAll_50,All,50,190,3.925,3.8825,318.4893,FALSE,2,TRUE,1,11,7,1.3878,151.9275,799.89,4.9778
011,SK,205,H190LAll,H190LAll_50,All,50,190,5.05,7.7432,336.5898,FALSE,2,TRUE,2,11,3,0.79827,57.5288,584.02,4.9778
011,SK,205,H190LAll,H190LAll_50,All,50,190,5.425,12.9954,226.0649,FALSE,2,TRUE,1,11,2,2.0047,125.4699,208,4.9778
011,SK,205,H190LAll,H190LAll_50,All,50,190,5.8,5.0897,356.2435,FALSE,2,TRUE,1,11,6,0.7551,71.0754,439.89,4.9778
011,SK,205,H190LAll,H190LAll_50,All,50,190,6.175,9.4842,157.8573,TRUE,2,TRUE,2,11,4,0.79487,41.8779,568.01,4.9778
011,SK,205,H190LAll,H190LAll_50,All,50,190,8.8,11.6086,102.7909,TRUE,2,TRUE,3,11,5,1.9923,96.4698,808.01,4.9778
011,SK,35,H210LAll,H210LAll_25,All,25,210,2.05,8.6616,242.488,FALSE,0,FALSE,0,7,0,5.3133,27.943,0,6.0558
011,SK,35,H210LAll,H210LAll_25,All,25,210,2.8,13.2539,218.6598,FALSE,0,FALSE,0,7,0,6.1241,227.4309,0,6.0558
011,SK,35,H210LAll,H210LAll_25,All,25,210,3.175,6.1834,231.5044,FALSE,0,TRUE,2,7,1,1.4593,227.8341,151.88,6.0558
011,SK,35,H210LAll,H210LAll_25,All,25,210,3.55,3.5845,170.6931,FALSE,0,TRUE,2,7,2,1.5965,85.6013,112.02,6.0558
011,SK,35,H210LAll,H210LAll_25,All,25,210,4.3,15.1349,121.9708,FALSE,0,FALSE,0,7,0,5.6674,78.3664,0,6.0558
011,SK,35,H210LAll,H210LAll_25,All,25,210,4.675,15.5504,153.1313,FALSE,0,FALSE,0,7,0,10.459,193.6566,0,6.0558
011,SK,35,H210LAll,H210LAll_25,All,25,210,5.425,12.2294,117.048,FALSE,0,FALSE,0,7,0,6.0942,202.4428,0,6.0558
011,SK,35,H210LAll,H210LAll_25,All,25,210,5.8,12.0567,127.1635,FALSE,0,TRUE,3,7,3,1.1604,246.1398,1175.78,6.0558
011,SK,128,H210LAll,H210LAll_75,All,75,210,1.3,10.9809,319.2442,FALSE,5,TRUE,1,10,4,2.433,108.5869,139.87,7.6102
011,SK,128,H210LAll,H210LAll_75,All,75,210,2.425,16.3343,334.3398,FALSE,5,FALSE,0,10,0,6.4306,358.5452,0,7.6102
011,SK,128,H210LAll,H210LAll_75,All,75,210,3.925,4.664,347.3624,FALSE,5,TRUE,1,10,5,2.8961,15.1135,68,7.6102
011,SK,128,H210LAll,H210LAll_75,All,75,210,5.05,15.5991,173.2822,TRUE,5,TRUE,4,10,3,1.6675,68.459,483.79,7.6102
011,SK,128,H210LAll,H210LAll_75,All,75,210,7.675,14.488,127.6117,TRUE,5,TRUE,1,10,2,1.1165,288.1038,96,7.6102
011,SK,128,H210LAll,H210LAll_75,All,75,210,8.05,13.5542,155.6346,TRUE,5,FALSE,0,10,0,1.3728,354.8827,0,7.6102
011,SK,128,H210LAll,H210LAll_75,All,75,210,8.8,8.5485,40.2364,TRUE,5,FALSE,0,10,0,5.3824,254.3829,0,7.6102
011,SK,128,H210LAll,H210LAll_75,All,75,210,9.175,6.621,61.0159,TRUE,5,TRUE,3,10,1,1.3999,352.4606,423.91,7.6102
011,SK,108,H210LAll,H210LAll_25,All,25,210,1.675,7.1611,327.2157,FALSE,4,FALSE,0,27,0,3.9936,58.5843,0,6.1157
011,SK,108,H210LAll,H210LAll_25,All,25,210,6.175,16.6728,163.3954,FALSE,4,FALSE,0,27,0,9.6583,23.8027,0,6.1157
011,SK,108,H210LAll,H210LAll_25,All,25,210,6.55,8.4123,62.2717,FALSE,4,TRUE,6,27,6,1.0864,95.3893,731.68,6.1157
011,SK,108,H210LAll,H210LAll_25,All,25,210,6.925,7.1737,63.6536,FALSE,4,TRUE,7,27,5,1.1649,266.9872,927.58,6.1157
011,SK,108,H210LAll,H210LAll_25,All,25,210,7.3,11.9207,88.1927,TRUE,4,TRUE,1,27,3,0.7814,310.7636,99.88,6.1157
011,SK,108,H210LAll,H210LAll_25,All,25,210,8.425,3.5967,134.3064,TRUE,4,TRUE,3,27,1,1.5197,75.2173,431.81,6.1157
011,SK,108,H210LAll,H210LAll_25,All,25,210,9.55,11.1404,93.2555,TRUE,4,TRUE,5,27,4,1.6093,347.55,599.91,6.1157
011,SK,108,H210LAll,H210LAll_25,All,25,210,9.925,8.2842,43.5617,TRUE,4,TRUE,5,27,2,1.0167,218.4802,1971.67,6.1157
011,SK,215,H230LAll,H230LAll_All,All,All,230,1.3,5.4168,272.9737,FALSE,3,TRUE,2,12,1,1.7708,207.451,343.88,7.4764
011,SK,215,H230LAll,H230LAll_All,All,All,230,1.675,14.4389,318.9804,FALSE,3,FALSE,0,12,0,6.3052,50.3844,0,7.4764
011,SK,215,H230LAll,H230LAll_All,All,All,230,2.05,11.0148,213.6302,FALSE,3,TRUE,1,12,6,2.5402,321.1964,216.01,7.4764
011,SK,215,H230LAll,H230LAll_All,All,All,230,2.425,3.2665,185.969,FALSE,3,FALSE,0,12,0,4.2934,50.7872,0,7.4764
011,SK,215,H230LAll,H230LAll_All,All,All,230,2.8,7.6537,72.9236,FALSE,3,TRUE,2,12,5,1.8356,171.6897,491.88,7.4764
011,SK,215,H230LAll,H230LAll_All,All,All,230,6.925,7.2762,50.6968,TRUE,3,TRUE,3,12,2,0.20408,143.1301,891.77,7.4764
011,SK,215,H230LAll,H230LAll_All,All,All,230,8.8,12.0379,76.27,TRUE,3,TRUE,2,12,4,1.2245,323.1301,479.91,7.4764
011,SK,215,H230LAll,H230LAll_All,All,All,230,9.175,11.921,118.6298,TRUE,3,TRUE,2,12,3,1.3421,135.6161,464,7.4764
011,SK,121,H230LAll,H230LAll_75,All,75,230,3.175,15.6249,286.855,FALSE,6,FALSE,0,10,0,8.5997,87.5518,0,4.8698
011,SK,121,H230LAll,H230LAll_75,All,75,230,3.925,9.5532,330.1488,FALSE,6,FALSE,0,10,0,6.5804,225,0,4.8698
011,SK,121,H230LAll,H230LAll_75,All,75,230,5.425,6.5793,189.4623,TRUE,6,TRUE,2,10,4,3.286,36.1582,395.95,4.8698
011,SK,121,H230LAll,H230LAll_75,All,75,230,7.3,8.0021,2.378,TRUE,6,TRUE,2,10,3,1.3276,225,199.88,4.8698
011,SK,121,H230LAll,H230LAll_75,All,75,230,7.675,9.0445,173.1316,TRUE,6,TRUE,3,10,5,2.3091,63.2085,611.83,4.8698
011,SK,121,H230LAll,H230LAll_75,All,75,230,8.05,12.2963,102.3703,TRUE,6,TRUE,2,10,2,0.43051,301.4296,336,4.8698
011,SK,121,H230LAll,H230LAll_75,All,75,230,8.425,10.065,37.3039,TRUE,6,TRUE,1,10,1,2.0389,131.3478,599.89,4.8698
011,SK,121,H230LAll,H230LAll_75,All,75,230,9.55,15.899,131.774,TRUE,6,FALSE,0,10,0,5.3025,328.6959,0,4.8698
011,SK,106,H230LAll,H230LAll_25,All,25,230,3.55,4.1627,221.951,FALSE,5,TRUE,2,13,1,1.9188,60.7086,236,5.616
011,SK,106,H230LAll,H230LAll_25,All,25,230,4.3,14.2881,269.1667,FALSE,5,FALSE,0,13,0,6.4529,268.0063,0,5.616
011,SK,106,H230LAll,H230LAll_25,All,25,230,4.675,3.7034,312.2792,FALSE,5,TRUE,7,13,4,0.45175,288.4349,2247.72,5.616
011,SK,106,H230LAll,H230LAll_25,All,25,230,5.05,11.2257,293.0328,TRUE,5,TRUE,1,13,2,0.7584,293.8059,347.88,5.616
011,SK,106,H230LAll,H230LAll_25,All,25,230,5.8,9.7315,50.7699,TRUE,5,TRUE,1,13,5,3.3618,330.9454,284.01,5.616
011,SK,106,H230LAll,H230LAll_25,All,25,230,6.175,9.9398,156.9487,TRUE,5,TRUE,1,13,6,1.3459,229.3045,276.01,5.616
011,SK,106,H230LAll,H230LAll_25,All,25,230,6.55,11.4666,133.1305,TRUE,5,FALSE,0,13,0,4.3519,257.2672,0,5.616
011,SK,106,H230LAll,H230LAll_25,All,25,230,9.925,16.8212,75.2504,TRUE,5,TRUE,1,13,3,1.9508,132.0318,148.03,5.616
011,SK,208,H250LAll,H250LAll_50,All,50,250,1.3,13.705,303.8453,FALSE,4,TRUE,3,31,4,0.74929,299.3578,623.75,17.0184
011,SK,208,H250LAll,H250LAll_50,All,50,250,1.675,9.2787,250.5451,FALSE,4,TRUE,3,31,7,0.55516,36.0274,431.88,17.0184
011,SK,208,H250LAll,H250LAll_50,All,50,250,2.425,7.1063,325.4344,FALSE,4,FALSE,0,31,0,3.1854,62.9424,0,17.0184
011,SK,208,H250LAll,H250LAll_50,All,50,250,3.925,4.8699,327.3935,FALSE,4,TRUE,4,31,6,1.5312,358.4725,388.01,17.0184
011,SK,208,H250LAll,H250LAll_50,All,50,250,4.3,12.52,198.4349,TRUE,4,TRUE,6,31,5,0.59324,356.0548,2011.64,17.0184
011,SK,208,H250LAll,H250LAll_50,All,50,250,4.675,8.7009,157.8419,TRUE,4,TRUE,8,31,3,1.4534,51.8428,1747.84,17.0184
011,SK,208,H250LAll,H250LAll_50,All,50,250,6.175,3.2592,72.1323,TRUE,4,TRUE,3,31,2,1.7974,102.4582,871.76,17.0184
011,SK,208,H250LAll,H250LAll_50,All,50,250,9.925,14.6204,52.7023,TRUE,4,TRUE,4,31,1,2.2887,261.7976,687.88,17.0184
011,SK,198,H250LAll,H250LAll_All,All,All,250,2.05,12.4314,291.9824,FALSE,5,FALSE,0,13,0,5.4829,113.7026,0,6.3228
011,SK,198,H250LAll,H250LAll_All,All,All,250,2.8,8.4423,241.0923,FALSE,5,TRUE,1,13,6,1.5495,130.192,683.93,6.3228
011,SK,198,H250LAll,H250LAll_All,All,All,250,3.55,10.0479,276.5198,FALSE,5,FALSE,0,13,0,4.3608,4.5632,0,6.3228
011,SK,198,H250LAll,H250LAll_All,All,All,250,5.8,8.9699,168.0509,TRUE,5,TRUE,1,13,5,2.3466,344.876,244,6.3228
011,SK,198,H250LAll,H250LAll_All,All,All,250,6.55,11.9512,14.257,TRUE,5,TRUE,3,13,4,0.63364,345.0686,935.87,6.3228
011,SK,198,H250LAll,H250LAll_All,All,All,250,7.3,9.5956,98.6198,TRUE,5,TRUE,4,13,1,2.0137,72.2996,1003.83,6.3228
011,SK,198,H250LAll,H250LAll_All,All,All,250,7.675,7.1894,49.1546,TRUE,5,TRUE,2,13,2,2.5258,105.9454,487.87,6.3228
011,SK,198,H250LAll,H250LAll_All,All,All,250,8.425,12.8446,101.4575,TRUE,5,TRUE,2,13,3,2.4128,51.87,355.99,6.3228
011,SK,74,H250LAll,H250LAll_50,All,50,250,3.175,10.885,231.6823,FALSE,5,TRUE,2,15,5,1.9349,116.2948,811.76,5.3093
011,SK,74,H250LAll,H250LAll_50,All,50,250,5.05,12.2774,221.4785,FALSE,5,TRUE,2,15,3,0.27758,53.9726,419.74,5.3093
011,SK,74,H250LAll,H250LAll_50,All,50,250,5.425,9.3977,208.439,FALSE,5,TRUE,3,15,4,0.31085,293.1986,995.62,5.3093
011,SK,74,H250LAll,H250LAll_50,All,50,250,6.925,14.0327,224.4491,TRUE,5,TRUE,1,15,7,2.4296,259.3508,139.98,5.3093
011,SK,74,H250LAll,H250LAll_50,All,50,250,8.05,8.4235,155.7723,TRUE,5,TRUE,2,15,2,2.7672,298.6442,679.9,5.3093
011,SK,74,H250LAll,H250LAll_50,All,50,250,8.8,6.0035,109.5324,TRUE,5,TRUE,4,15,1,0.55516,233.9726,1367.87,5.3093
011,SK,74,H250LAll,H250LAll_50,All,50,250,9.175,10.4587,142.9801,TRUE,5,FALSE,0,15,0,4.925,345.8486,0,5.3093
011,SK,74,H250LAll,H250LAll_50,All,50,250,9.55,13.8752,75.8824,TRUE,5,TRUE,1,15,6,1.1172,9.4623,80,5.3093
011,SK,104,H270LAll,H270LAll_All,All,All,270,3.55,11.3006,284.0142,FALSE,6,TRUE,3,28,7,1.4722,316.1233,471.85,8.365
011,SK,104,H270LAll,H270LAll_All,All,All,270,3.925,5.4922,268.2965,FALSE,6,TRUE,4,28,8,2.22,353.1363,799.81,8.365
011,SK,104,H270LAll,H270LAll_All,All,All,270,4.3,7.517,335.3441,TRUE,6,TRUE,6,28,6,0.26609,4.3987,1171.93,8.365
011,SK,104,H270LAll,H270LAll_All,All,All,270,4.675,8.3317,213.2586,TRUE,6,TRUE,5,28,4,1.3018,256.3995,680,8.365
011,SK,104,H270LAll,H270LAll_All,All,All,270,6.925,8.0831,353.1086,TRUE,6,TRUE,3,28,5,1.8909,313.6881,407.9,8.365
011,SK,104,H270LAll,H270LAll_All,All,All,270,7.3,12.894,18.5681,TRUE,6,TRUE,1,28,3,0.47643,226.7357,243.92,8.365
011,SK,104,H270LAll,H270LAll_All,All,All,270,8.425,12.4162,136.2276,TRUE,6,TRUE,5,28,1,0.42073,67.1663,816.11,8.365
011,SK,104,H270LAll,H270LAll_All,All,All,270,9.55,12.328,71.1397,TRUE,6,TRUE,1,28,2,0.60057,189.7824,208.03,8.365
011,SK,67,H270LAll,H270LAll_All,All,All,270,1.3,15.0171,198.8909,FALSE,3,FALSE,0,2,0,3.8294,106.4068,0,3.2783
011,SK,67,H270LAll,H270LAll_All,All,All,270,1.675,12.1655,342.5416,FALSE,3,FALSE,0,2,0,3.4983,262.6262,0,3.2783
011,SK,67,H270LAll,H270LAll_All,All,All,270,2.05,2.9591,204.444,FALSE,3,FALSE,0,2,0,3.3223,297.0373,0,3.2783
011,SK,67,H270LAll,H270LAll_All,All,All,270,2.425,9.489,29.6872,FALSE,3,FALSE,0,2,0,5.6971,112.983,0,3.2783
011,SK,67,H270LAll,H270LAll_All,All,All,270,6.175,10.7062,132.6467,FALSE,3,FALSE,0,2,0,8.6116,330.1541,0,3.2783
011,SK,67,H270LAll,H270LAll_All,All,All,270,6.55,13.0746,75.9902,TRUE,3,FALSE,0,2,0,2.5115,271.8626,0,3.2783
011,SK,67,H270LAll,H270LAll_All,All,All,270,8.05,12.568,49.0778,TRUE,3,TRUE,1,2,2,1.449,270,168,3.2783
011,SK,67,H270LAll,H270LAll_All,All,All,270,8.8,11.36,111.5191,TRUE,3,TRUE,1,2,1,3.8649,266.367,144.03,3.2783
011,SK,191,H270LAll,H270LAll_75,All,75,270,2.8,4.7459,248.994,FALSE,4,TRUE,1,21,1,3.0132,294.8293,168,5.2301
011,SK,191,H270LAll,H270LAll_75,All,75,270,3.175,11.6641,221.3618,FALSE,4,TRUE,1,21,7,2.7709,225.5968,224,5.2301
011,SK,191,H270LAll,H270LAll_75,All,75,270,5.05,10.6463,247.4098,FALSE,4,TRUE,4,21,2,1.621,79.1145,451.82,5.2301
011,SK,191,H270LAll,H270LAll_75,All,75,270,5.425,12.5078,327.4925,FALSE,4,TRUE,3,21,8,0.60299,156.0375,1315.62,5.2301
011,SK,191,H270LAll,H270LAll_75,All,75,270,5.8,7.4051,338.8571,TRUE,4,TRUE,1,21,6,1.2048,91.9415,331.88,5.2301
011,SK,191,H270LAll,H270LAll_75,All,75,270,7.675,3.783,319.1849,TRUE,4,TRUE,3,21,4,1.6251,82.7857,712.01,5.2301
011,SK,191,H270LAll,H270LAll_75,All,75,270,9.175,9.562,192.4618,TRUE,4,TRUE,3,21,5,1.1545,98.1301,623.88,5.2301
011,SK,191,H270LAll,H270LAll_75,All,75,270,9.925,6.0565,153.6143,TRUE,4,TRUE,5,21,3,0.94673,352.5686,1067.77,5.2301
011,SK,173,H290LAll,H290LAll_75,All,75,290,1.675,7.8274,300.5476,FALSE,4,FALSE,0,12,0,5.9963,195.5972,0,5.409
011,SK,173,H290LAll,H290LAll_75,All,75,290,2.8,9.6455,313.1083,FALSE,4,FALSE,0,12,0,5.2667,271.3322,0,5.409
011,SK,173,H290LAll,H290LAll_75,All,75,290,3.55,14.4553,268.0694,FALSE,4,TRUE,1,12,5,0.14857,344.0546,311.87,5.409
011,SK,173,H290LAll,H290LAll_75,All,75,290,3.925,8.0334,225.9963,FALSE,4,TRUE,1,12,2,2.8874,226.7184,199.99,5.409
011,SK,173,H290LAll,H290LAll_75,All,75,290,4.675,15.7381,193.9656,TRUE,4,TRUE,1,12,6,2.7966,88.7455,311.87,5.409
011,SK,173,H290LAll,H290LAll_75,All,75,290,5.425,9.0868,8.0272,TRUE,4,TRUE,4,12,4,1.7308,37.8157,839.78,5.409
011,SK,173,H290LAll,H290LAll_75,All,75,290,7.675,3.3196,161.2387,TRUE,4,TRUE,3,12,1,1.478,54.5543,591.88,5.409
011,SK,173,H290LAll,H290LAll_75,All,75,290,8.425,7.9316,82.2079,TRUE,4,TRUE,2,12,3,2.9276,125.352,487.85,5.409
011,SK,160,H290LAll,H290LAll_25,All,25,290,2.05,1.02,301.569,FALSE,6,TRUE,1,17,1,1.7556,144.4623,156,5.0627
011,SK,160,H290LAll,H290LAll_25,All,25,290,2.425,11.4727,322.0933,FALSE,6,FALSE,0,17,0,8.3382,34.4291,0,5.0627
011,SK,160,H290LAll,H290LAll_25,All,25,290,5.8,9.9405,208.4956,TRUE,6,TRUE,2,17,5,2.7249,196.5348,323.98,5.0627
011,SK,160,H290LAll,H290LAll_25,All,25,290,6.175,4.7975,178.5374,TRUE,6,TRUE,4,17,3,1.5452,56.3099,1047.89,5.0627
011,SK,160,H290LAll,H290LAll_25,All,25,290,6.55,6.502,160.1148,TRUE,6,TRUE,4,17,2,0.57288,184.0856,1047.89,5.0627
011,SK,160,H290LAll,H290LAll_25,All,25,290,7.3,9.5393,152.3385,TRUE,6,TRUE,1,17,4,3.7903,343.419,248.03,5.0627
011,SK,160,H290LAll,H290LAll_25,All,25,290,8.8,9.6995,50.9192,TRUE,6,TRUE,3,17,6,1.4213,291.0375,555.98,5.0627
011,SK,160,H290LAll,H290LAll_25,All,25,290,9.175,13.0138,116.9753,TRUE,6,TRUE,2,17,7,0.53218,4.3987,331.9,5.0627
011,SK,82,H290LAll,H290LAll_25,All,25,290,1.3,10.1332,305.6323,FALSE,5,TRUE,1,26,6,2.1646,351.8699,216,8.2266
011,SK,82,H290LAll,H290LAll_25,All,25,290,3.175,6.0288,233.4177,FALSE,5,TRUE,3,26,7,2.5337,79.3236,487.98,8.2266
011,SK,82,H290LAll,H290LAll_25,All,25,290,4.3,13.0124,319.5042,FALSE,5,FALSE,0,26,0,10.6181,261.8232,0,8.2266
011,SK,82,H290LAll,H290LAll_25,All,25,290,5.05,13.2306,325.2097,TRUE,5,TRUE,7,26,3,0.37631,319.3987,1079.79,8.2266
011,SK,82,H290LAll,H290LAll_25,All,25,290,6.925,7.4684,11.9695,TRUE,5,TRUE,1,26,5,2.2902,273.5763,216,8.2266
011,SK,82,H290LAll,H290LAll_25,All,25,290,8.05,8.5485,126.3268,TRUE,5,TRUE,5,26,2,0.64536,161.5651,895.98,8.2266
011,SK,82,H290LAll,H290LAll_25,All,25,290,9.55,14.3625,66.6575,TRUE,5,TRUE,5,26,4,1.3857,226.1935,547.77,8.2266
011,SK,82,H290LAll,H290LAll_25,All,25,290,9.925,5.2154,60.6988,TRUE,5,TRUE,4,26,1,1.7225,166.293,407.95,8.2266
